year,province,district,province_district,year_province_district,population
2019,ordu,gulyali,ordu_gulyali,2019_ordu_gulyali,8269
2020,ordu,gulyali,ordu_gulyali,2020_ordu_gulyali,7634
2002,ordu,gurgentepe,ordu_gurgentepe,2002_ordu_gurgentepe,30574
2003,ordu,gurgentepe,ordu_gurgentepe,2003_ordu_gurgentepe,28479
2004,ordu,gurgentepe,ordu_gurgentepe,2004_ordu_gurgentepe,26384
2005,ordu,gurgentepe,ordu_gurgentepe,2005_ordu_gurgentepe,24289
2006,ordu,gurgentepe,ordu_gurgentepe,2006_ordu_gurgentepe,22193
2007,ordu,gurgentepe,ordu_gurgentepe,2007_ordu_gurgentepe,20098
2008,ordu,gurgentepe,ordu_gurgentepe,2008_ordu_gurgentepe,18147
2009,ordu,gurgentepe,ordu_gurgentepe,2009_ordu_gurgentepe,16922
2010,ordu,gurgentepe,ordu_gurgentepe,2010_ordu_gurgentepe,17040
2011,ordu,gurgentepe,ordu_gurgentepe,2011_ordu_gurgentepe,15960
2012,ordu,gurgentepe,ordu_gurgentepe,2012_ordu_gurgentepe,15275
2013,ordu,gurgentepe,ordu_gurgentepe,2013_ordu_gurgentepe,16232
2014,ordu,gurgentepe,ordu_gurgentepe,2014_ordu_gurgentepe,14314
2015,ordu,gurgentepe,ordu_gurgentepe,2015_ordu_gurgentepe,13821
2016,ordu,gurgentepe,ordu_gurgentepe,2016_ordu_gurgentepe,14092
2017,ordu,gurgentepe,ordu_gurgentepe,2017_ordu_gurgentepe,13347
2018,ordu,gurgentepe,ordu_gurgentepe,2018_ordu_gurgentepe,16929
2019,ordu,gurgentepe,ordu_gurgentepe,2019_ordu_gurgentepe,14100
2020,ordu,gurgentepe,ordu_gurgentepe,2020_ordu_gurgentepe,11271
2002,ordu,ikizce,ordu_ikizce,2002_ordu_ikizce,26214
2003,ordu,ikizce,ordu_ikizce,2003_ordu_ikizce,24832
2004,ordu,ikizce,ordu_ikizce,2004_ordu_ikizce,23449
2005,ordu,ikizce,ordu_ikizce,2005_ordu_ikizce,22066
2006,ordu,ikizce,ordu_ikizce,2006_ordu_ikizce,20684
2007,ordu,ikizce,ordu_ikizce,2007_ordu_ikizce,19301
2008,ordu,ikizce,ordu_ikizce,2008_ordu_ikizce,19114
2009,ordu,ikizce,ordu_ikizce,2009_ordu_ikizce,18868
2010,ordu,ikizce,ordu_ikizce,2010_ordu_ikizce,20543
2011,ordu,ikizce,ordu_ikizce,2011_ordu_ikizce,18528
2012,ordu,ikizce,ordu_ikizce,2012_ordu_ikizce,20332
2013,ordu,ikizce,ordu_ikizce,2013_ordu_ikizce,16745
2014,ordu,ikizce,ordu_ikizce,2014_ordu_ikizce,15225
2015,ordu,ikizce,ordu_ikizce,2015_ordu_ikizce,14969
2016,ordu,ikizce,ordu_ikizce,2016_ordu_ikizce,16201
2017,ordu,ikizce,ordu_ikizce,2017_ordu_ikizce,14305
2018,ordu,ikizce,ordu_ikizce,2018_ordu_ikizce,16451
2019,ordu,ikizce,ordu_ikizce,2019_ordu_ikizce,14570
2020,ordu,ikizce,ordu_ikizce,2020_ordu_ikizce,12689
2002,ordu,kabaduz,ordu_kabaduz,2002_ordu_kabaduz,9347
2003,ordu,kabaduz,ordu_kabaduz,2003_ordu_kabaduz,8780
2004,ordu,kabaduz,ordu_kabaduz,2004_ordu_kabaduz,8213
2005,ordu,kabaduz,ordu_kabaduz,2005_ordu_kabaduz,7646
2006,ordu,kabaduz,ordu_kabaduz,2006_ordu_kabaduz,7078
2007,ordu,kabaduz,ordu_kabaduz,2007_ordu_kabaduz,6511
2008,ordu,kabaduz,ordu_kabaduz,2008_ordu_kabaduz,8562
2009,ordu,kabaduz,ordu_kabaduz,2009_ordu_kabaduz,8393
2010,ordu,kabaduz,ordu_kabaduz,2010_ordu_kabaduz,8780
2011,ordu,kabaduz,ordu_kabaduz,2011_ordu_kabaduz,7948
2012,ordu,kabaduz,ordu_kabaduz,2012_ordu_kabaduz,8670
2013,ordu,kabaduz,ordu_kabaduz,2013_ordu_kabaduz,8312
2014,ordu,kabaduz,ordu_kabaduz,2014_ordu_kabaduz,8025
2015,ordu,kabaduz,ordu_kabaduz,2015_ordu_kabaduz,8531
2016,ordu,kabaduz,ordu_kabaduz,2016_ordu_kabaduz,9020
2017,ordu,kabaduz,ordu_kabaduz,2017_ordu_kabaduz,7751
2018,ordu,kabaduz,ordu_kabaduz,2018_ordu_kabaduz,9619
2019,ordu,kabaduz,ordu_kabaduz,2019_ordu_kabaduz,7347
2020,ordu,kabaduz,ordu_kabaduz,2020_ordu_kabaduz,5075
2002,ordu,kabatas,ordu_kabatas,2002_ordu_kabatas,18297
2003,ordu,kabatas,ordu_kabatas,2003_ordu_kabatas,17515
2004,ordu,kabatas,ordu_kabatas,2004_ordu_kabatas,16732
2005,ordu,kabatas,ordu_kabatas,2005_ordu_kabatas,15950
2006,ordu,kabatas,ordu_kabatas,2006_ordu_kabatas,15167
2007,ordu,kabatas,ordu_kabatas,2007_ordu_kabatas,14385
2008,ordu,kabatas,ordu_kabatas,2008_ordu_kabatas,13659
2009,ordu,kabatas,ordu_kabatas,2009_ordu_kabatas,12811
2010,ordu,kabatas,ordu_kabatas,2010_ordu_kabatas,12543
2011,ordu,kabatas,ordu_kabatas,2011_ordu_kabatas,12229
2012,ordu,kabatas,ordu_kabatas,2012_ordu_kabatas,12417
2013,ordu,kabatas,ordu_kabatas,2013_ordu_kabatas,12281
2014,ordu,kabatas,ordu_kabatas,2014_ordu_kabatas,10923
2015,ordu,kabatas,ordu_kabatas,2015_ordu_kabatas,10604
2016,ordu,kabatas,ordu_kabatas,2016_ordu_kabatas,10492
2017,ordu,kabatas,ordu_kabatas,2017_ordu_kabatas,10366
2018,ordu,kabatas,ordu_kabatas,2018_ordu_kabatas,11375
2019,ordu,kabatas,ordu_kabatas,2019_ordu_kabatas,10617
2020,ordu,kabatas,ordu_kabatas,2020_ordu_kabatas,9859
2002,ordu,korgan,ordu_korgan,2002_ordu_korgan,38676
2003,ordu,korgan,ordu_korgan,2003_ordu_korgan,37692
2004,ordu,korgan,ordu_korgan,2004_ordu_korgan,36707
2005,ordu,korgan,ordu_korgan,2005_ordu_korgan,35723
2006,ordu,korgan,ordu_korgan,2006_ordu_korgan,34739
2007,ordu,korgan,ordu_korgan,2007_ordu_korgan,33755
2008,ordu,korgan,ordu_korgan,2008_ordu_korgan,33798
2009,ordu,korgan,ordu_korgan,2009_ordu_korgan,33492
2010,ordu,korgan,ordu_korgan,2010_ordu_korgan,33267
2011,ordu,korgan,ordu_korgan,2011_ordu_korgan,32390
2012,ordu,korgan,ordu_korgan,2012_ordu_korgan,33000
2013,ordu,korgan,ordu_korgan,2013_ordu_korgan,32370
2014,ordu,korgan,ordu_korgan,2014_ordu_korgan,30392
2015,ordu,korgan,ordu_korgan,2015_ordu_korgan,29349
2016,ordu,korgan,ordu_korgan,2016_ordu_korgan,29388
2017,ordu,korgan,ordu_korgan,2017_ordu_korgan,28762
2018,ordu,korgan,ordu_korgan,2018_ordu_korgan,30545
2019,ordu,korgan,ordu_korgan,2019_ordu_korgan,28609
2020,ordu,korgan,ordu_korgan,2020_ordu_korgan,26673
2002,ordu,kumru,ordu_kumru,2002_ordu_kumru,40058
2003,ordu,kumru,ordu_kumru,2003_ordu_kumru,38642
2004,ordu,kumru,ordu_kumru,2004_ordu_kumru,37225
2005,ordu,kumru,ordu_kumru,2005_ordu_kumru,35809
2006,ordu,kumru,ordu_kumru,2006_ordu_kumru,34392
2007,ordu,kumru,ordu_kumru,2007_ordu_kumru,32976
2008,ordu,kumru,ordu_kumru,2008_ordu_kumru,32914
2009,ordu,kumru,ordu_kumru,2009_ordu_kumru,32527
2010,ordu,kumru,ordu_kumru,2010_ordu_kumru,32311
2011,ordu,kumru,ordu_kumru,2011_ordu_kumru,32286
2012,ordu,kumru,ordu_kumru,2012_ordu_kumru,31847
2013,ordu,kumru,ordu_kumru,2013_ordu_kumru,32268
2014,ordu,kumru,ordu_kumru,2014_ordu_kumru,31209
2015,ordu,kumru,ordu_kumru,2015_ordu_kumru,31064
2016,ordu,kumru,ordu_kumru,2016_ordu_kumru,30877
2017,ordu,kumru,ordu_kumru,2017_ordu_kumru,29645
2018,ordu,kumru,ordu_kumru,2018_ordu_kumru,31438
2019,ordu,kumru,ordu_kumru,2019_ordu_kumru,29945
2020,ordu,kumru,ordu_kumru,2020_ordu_kumru,28452
2002,ordu,merkez,ordu_merkez,2002_ordu_merkez,157052
2003,ordu,merkez,ordu_merkez,2003_ordu_merkez,159208
2004,ordu,merkez,ordu_merkez,2004_ordu_merkez,161363
2005,ordu,merkez,ordu_merkez,2005_ordu_merkez,163518
2006,ordu,merkez,ordu_merkez,2006_ordu_merkez,165674
2007,ordu,merkez,ordu_merkez,2007_ordu_merkez,167829
2008,ordu,merkez,ordu_merkez,2008_ordu_merkez,168765
2009,ordu,merkez,ordu_merkez,2009_ordu_merkez,171915
2010,ordu,merkez,ordu_merkez,2010_ordu_merkez,177707
2011,ordu,merkez,ordu_merkez,2011_ordu_merkez,183780
2012,ordu,merkez,ordu_merkez,2012_ordu_merkez,186000
2002,ordu,mesudiye,ordu_mesudiye,2002_ordu_mesudiye,22393
2003,ordu,mesudiye,ordu_mesudiye,2003_ordu_mesudiye,20340
2004,ordu,mesudiye,ordu_mesudiye,2004_ordu_mesudiye,18287
2005,ordu,mesudiye,ordu_mesudiye,2005_ordu_mesudiye,16235
2006,ordu,mesudiye,ordu_mesudiye,2006_ordu_mesudiye,14182
2007,ordu,mesudiye,ordu_mesudiye,2007_ordu_mesudiye,12129
2008,ordu,mesudiye,ordu_mesudiye,2008_ordu_mesudiye,13501
2009,ordu,mesudiye,ordu_mesudiye,2009_ordu_mesudiye,14407
2010,ordu,mesudiye,ordu_mesudiye,2010_ordu_mesudiye,12889
2011,ordu,mesudiye,ordu_mesudiye,2011_ordu_mesudiye,12739
2012,ordu,mesudiye,ordu_mesudiye,2012_ordu_mesudiye,18805
2013,ordu,mesudiye,ordu_mesudiye,2013_ordu_mesudiye,16975
2014,ordu,mesudiye,ordu_mesudiye,2014_ordu_mesudiye,16576
2015,ordu,mesudiye,ordu_mesudiye,2015_ordu_mesudiye,15759
2016,ordu,mesudiye,ordu_mesudiye,2016_ordu_mesudiye,16689
2017,ordu,mesudiye,ordu_mesudiye,2017_ordu_mesudiye,17246
2018,ordu,mesudiye,ordu_mesudiye,2018_ordu_mesudiye,26287
2019,ordu,mesudiye,ordu_mesudiye,2019_ordu_mesudiye,16809
2020,ordu,mesudiye,ordu_mesudiye,2020_ordu_mesudiye,7331
2002,ordu,persembe,ordu_persembe,2002_ordu_persembe,36292
2003,ordu,persembe,ordu_persembe,2003_ordu_persembe,35886
2004,ordu,persembe,ordu_persembe,2004_ordu_persembe,35479
2005,ordu,persembe,ordu_persembe,2005_ordu_persembe,35072
2006,ordu,persembe,ordu_persembe,2006_ordu_persembe,34666
2007,ordu,persembe,ordu_persembe,2007_ordu_persembe,34259
2008,ordu,persembe,ordu_persembe,2008_ordu_persembe,34052
2009,ordu,persembe,ordu_persembe,2009_ordu_persembe,33204
2010,ordu,persembe,ordu_persembe,2010_ordu_persembe,32894
2011,ordu,persembe,ordu_persembe,2011_ordu_persembe,32300
2012,ordu,persembe,ordu_persembe,2012_ordu_persembe,32150
2013,ordu,persembe,ordu_persembe,2013_ordu_persembe,32131
2014,ordu,persembe,ordu_persembe,2014_ordu_persembe,31702
2015,ordu,persembe,ordu_persembe,2015_ordu_persembe,31094
2016,ordu,persembe,ordu_persembe,2016_ordu_persembe,31065
2017,ordu,persembe,ordu_persembe,2017_ordu_persembe,30812
2018,ordu,persembe,ordu_persembe,2018_ordu_persembe,33253
2019,ordu,persembe,ordu_persembe,2019_ordu_persembe,31542
2020,ordu,persembe,ordu_persembe,2020_ordu_persembe,29831
2002,ordu,ulubey,ordu_ulubey,2002_ordu_ulubey,25855
2003,ordu,ulubey,ordu_ulubey,2003_ordu_ulubey,24731
2004,ordu,ulubey,ordu_ulubey,2004_ordu_ulubey,23607
2005,ordu,ulubey,ordu_ulubey,2005_ordu_ulubey,22483
2006,ordu,ulubey,ordu_ulubey,2006_ordu_ulubey,21359
2007,ordu,ulubey,ordu_ulubey,2007_ordu_ulubey,20235
2008,ordu,ulubey,ordu_ulubey,2008_ordu_ulubey,20325
2009,ordu,ulubey,ordu_ulubey,2009_ordu_ulubey,19012
2010,ordu,ulubey,ordu_ulubey,2010_ordu_ulubey,18263
2011,ordu,ulubey,ordu_ulubey,2011_ordu_ulubey,17541
2012,ordu,ulubey,ordu_ulubey,2012_ordu_ulubey,16999
2013,ordu,ulubey,ordu_ulubey,2013_ordu_ulubey,20868
2014,ordu,ulubey,ordu_ulubey,2014_ordu_ulubey,19903
2015,ordu,ulubey,ordu_ulubey,2015_ordu_ulubey,18239
2016,ordu,ulubey,ordu_ulubey,2016_ordu_ulubey,19306
2017,ordu,ulubey,ordu_ulubey,2017_ordu_ulubey,16990
2018,ordu,ulubey,ordu_ulubey,2018_ordu_ulubey,26737
2019,ordu,ulubey,ordu_ulubey,2019_ordu_ulubey,19450
2020,ordu,ulubey,ordu_ulubey,2020_ordu_ulubey,12163
2002,ordu,unye,ordu_unye,2002_ordu_unye,120939
2003,ordu,unye,ordu_unye,2003_ordu_unye,119211
2004,ordu,unye,ordu_unye,2004_ordu_unye,117483
2005,ordu,unye,ordu_unye,2005_ordu_unye,115755
2006,ordu,unye,ordu_unye,2006_ordu_unye,114026
2007,ordu,unye,ordu_unye,2007_ordu_unye,112298
2008,ordu,unye,ordu_unye,2008_ordu_unye,113122
2009,ordu,unye,ordu_unye,2009_ordu_unye,115242
2010,ordu,unye,ordu_unye,2010_ordu_unye,114408
2011,ordu,unye,ordu_unye,2011_ordu_unye,114790
2012,ordu,unye,ordu_unye,2012_ordu_unye,117995
2013,ordu,unye,ordu_unye,2013_ordu_unye,118201
2014,ordu,unye,ordu_unye,2014_ordu_unye,118910
2015,ordu,unye,ordu_unye,2015_ordu_unye,120720
2016,ordu,unye,ordu_unye,2016_ordu_unye,122597
2017,ordu,unye,ordu_unye,2017_ordu_unye,125722
2018,ordu,unye,ordu_unye,2018_ordu_unye,126702
2019,ordu,unye,ordu_unye,2019_ordu_unye,128101
2020,ordu,unye,ordu_unye,2020_ordu_unye,129500
2002,osmaniye,bahce,osmaniye_bahce,2002_osmaniye_bahce,24439
2003,osmaniye,bahce,osmaniye_bahce,2003_osmaniye_bahce,23787
2004,osmaniye,bahce,osmaniye_bahce,2004_osmaniye_bahce,23134
2005,osmaniye,bahce,osmaniye_bahce,2005_osmaniye_bahce,22481
2006,osmaniye,bahce,osmaniye_bahce,2006_osmaniye_bahce,21828
2007,osmaniye,bahce,osmaniye_bahce,2007_osmaniye_bahce,21175
2008,osmaniye,bahce,osmaniye_bahce,2008_osmaniye_bahce,21212
2009,osmaniye,bahce,osmaniye_bahce,2009_osmaniye_bahce,20883
2010,osmaniye,bahce,osmaniye_bahce,2010_osmaniye_bahce,20865
2011,osmaniye,bahce,osmaniye_bahce,2011_osmaniye_bahce,20900
2012,osmaniye,bahce,osmaniye_bahce,2012_osmaniye_bahce,20568
2013,osmaniye,bahce,osmaniye_bahce,2013_osmaniye_bahce,21077
2014,osmaniye,bahce,osmaniye_bahce,2014_osmaniye_bahce,21042
2015,osmaniye,bahce,osmaniye_bahce,2015_osmaniye_bahce,21115
2016,osmaniye,bahce,osmaniye_bahce,2016_osmaniye_bahce,21622
2017,osmaniye,bahce,osmaniye_bahce,2017_osmaniye_bahce,21704
2018,osmaniye,bahce,osmaniye_bahce,2018_osmaniye_bahce,22242
2019,osmaniye,bahce,osmaniye_bahce,2019_osmaniye_bahce,22155
2020,osmaniye,bahce,osmaniye_bahce,2020_osmaniye_bahce,22068
2002,osmaniye,duzici,osmaniye_duzici,2002_osmaniye_duzici,80675
2003,osmaniye,duzici,osmaniye_duzici,2003_osmaniye_duzici,79663
2004,osmaniye,duzici,osmaniye_duzici,2004_osmaniye_duzici,78652
2005,osmaniye,duzici,osmaniye_duzici,2005_osmaniye_duzici,77640
2006,osmaniye,duzici,osmaniye_duzici,2006_osmaniye_duzici,76629
2007,osmaniye,duzici,osmaniye_duzici,2007_osmaniye_duzici,75617
2008,osmaniye,duzici,osmaniye_duzici,2008_osmaniye_duzici,76273
2009,osmaniye,duzici,osmaniye_duzici,2009_osmaniye_duzici,77171
2010,osmaniye,duzici,osmaniye_duzici,2010_osmaniye_duzici,77568
2011,osmaniye,duzici,osmaniye_duzici,2011_osmaniye_duzici,77599
2012,osmaniye,duzici,osmaniye_duzici,2012_osmaniye_duzici,78189
2013,osmaniye,duzici,osmaniye_duzici,2013_osmaniye_duzici,79450
2014,osmaniye,duzici,osmaniye_duzici,2014_osmaniye_duzici,80430
2015,osmaniye,duzici,osmaniye_duzici,2015_osmaniye_duzici,80691
2016,osmaniye,duzici,osmaniye_duzici,2016_osmaniye_duzici,81621
2017,osmaniye,duzici,osmaniye_duzici,2017_osmaniye_duzici,82445
2018,osmaniye,duzici,osmaniye_duzici,2018_osmaniye_duzici,83971
2019,osmaniye,duzici,osmaniye_duzici,2019_osmaniye_duzici,84133
2020,osmaniye,duzici,osmaniye_duzici,2020_osmaniye_duzici,84295
2002,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2002_osmaniye_hasanbeyli,6486
2003,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2003_osmaniye_hasanbeyli,6282
2004,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2004_osmaniye_hasanbeyli,6077
2005,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2005_osmaniye_hasanbeyli,5872
2006,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2006_osmaniye_hasanbeyli,5667
2007,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2007_osmaniye_hasanbeyli,5462
2008,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2008_osmaniye_hasanbeyli,5079
2009,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2009_osmaniye_hasanbeyli,4841
2010,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2010_osmaniye_hasanbeyli,4642
2011,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2011_osmaniye_hasanbeyli,4489
2012,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2012_osmaniye_hasanbeyli,4350
2013,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2013_osmaniye_hasanbeyli,4388
2014,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2014_osmaniye_hasanbeyli,4623
2015,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2015_osmaniye_hasanbeyli,4127
2016,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2016_osmaniye_hasanbeyli,4158
2017,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2017_osmaniye_hasanbeyli,4214
2018,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2018_osmaniye_hasanbeyli,5341
2019,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2019_osmaniye_hasanbeyli,4782
2020,osmaniye,hasanbeyli,osmaniye_hasanbeyli,2020_osmaniye_hasanbeyli,4223
2002,osmaniye,kadirli,osmaniye_kadirli,2002_osmaniye_kadirli,105806
2003,osmaniye,kadirli,osmaniye_kadirli,2003_osmaniye_kadirli,106936
2004,osmaniye,kadirli,osmaniye_kadirli,2004_osmaniye_kadirli,108066
2005,osmaniye,kadirli,osmaniye_kadirli,2005_osmaniye_kadirli,109196
2006,osmaniye,kadirli,osmaniye_kadirli,2006_osmaniye_kadirli,110325
2007,osmaniye,kadirli,osmaniye_kadirli,2007_osmaniye_kadirli,111455
2008,osmaniye,kadirli,osmaniye_kadirli,2008_osmaniye_kadirli,113236
2009,osmaniye,kadirli,osmaniye_kadirli,2009_osmaniye_kadirli,114476
2010,osmaniye,kadirli,osmaniye_kadirli,2010_osmaniye_kadirli,115880
2011,osmaniye,kadirli,osmaniye_kadirli,2011_osmaniye_kadirli,116644
2012,osmaniye,kadirli,osmaniye_kadirli,2012_osmaniye_kadirli,117124
2013,osmaniye,kadirli,osmaniye_kadirli,2013_osmaniye_kadirli,118119
2014,osmaniye,kadirli,osmaniye_kadirli,2014_osmaniye_kadirli,119047
2015,osmaniye,kadirli,osmaniye_kadirli,2015_osmaniye_kadirli,119857
2016,osmaniye,kadirli,osmaniye_kadirli,2016_osmaniye_kadirli,122078
2017,osmaniye,kadirli,osmaniye_kadirli,2017_osmaniye_kadirli,123144
2018,osmaniye,kadirli,osmaniye_kadirli,2018_osmaniye_kadirli,124053
2019,osmaniye,kadirli,osmaniye_kadirli,2019_osmaniye_kadirli,125083
2020,osmaniye,kadirli,osmaniye_kadirli,2020_osmaniye_kadirli,126113
2002,osmaniye,merkez,osmaniye_merkez,2002_osmaniye_merkez,208771
2003,osmaniye,merkez,osmaniye_merkez,2003_osmaniye_merkez,209074
2004,osmaniye,merkez,osmaniye_merkez,2004_osmaniye_merkez,209376
2005,osmaniye,merkez,osmaniye_merkez,2005_osmaniye_merkez,209679
2006,osmaniye,merkez,osmaniye_merkez,2006_osmaniye_merkez,209982
2007,osmaniye,merkez,osmaniye_merkez,2007_osmaniye_merkez,210285
2008,osmaniye,merkez,osmaniye_merkez,2008_osmaniye_merkez,219411
2009,osmaniye,merkez,osmaniye_merkez,2009_osmaniye_merkez,225090
2010,osmaniye,merkez,osmaniye_merkez,2010_osmaniye_merkez,229744
2011,osmaniye,merkez,osmaniye_merkez,2011_osmaniye_merkez,234901
2012,osmaniye,merkez,osmaniye_merkez,2012_osmaniye_merkez,239910
2013,osmaniye,merkez,osmaniye_merkez,2013_osmaniye_merkez,244195
2014,osmaniye,merkez,osmaniye_merkez,2014_osmaniye_merkez,249136
2015,osmaniye,merkez,osmaniye_merkez,2015_osmaniye_merkez,254116
2016,osmaniye,merkez,osmaniye_merkez,2016_osmaniye_merkez,259614
2017,osmaniye,merkez,osmaniye_merkez,2017_osmaniye_merkez,263104
2018,osmaniye,merkez,osmaniye_merkez,2018_osmaniye_merkez,264373
2019,osmaniye,merkez,osmaniye_merkez,2019_osmaniye_merkez,268647
2020,osmaniye,merkez,osmaniye_merkez,2020_osmaniye_merkez,272921
2002,osmaniye,sumbas,osmaniye_sumbas,2002_osmaniye_sumbas,16424
2003,osmaniye,sumbas,osmaniye_sumbas,2003_osmaniye_sumbas,16307
2004,osmaniye,sumbas,osmaniye_sumbas,2004_osmaniye_sumbas,16189
2005,osmaniye,sumbas,osmaniye_sumbas,2005_osmaniye_sumbas,16072
2006,osmaniye,sumbas,osmaniye_sumbas,2006_osmaniye_sumbas,15954
2007,osmaniye,sumbas,osmaniye_sumbas,2007_osmaniye_sumbas,15837
2008,osmaniye,sumbas,osmaniye_sumbas,2008_osmaniye_sumbas,15911
2009,osmaniye,sumbas,osmaniye_sumbas,2009_osmaniye_sumbas,15722
2010,osmaniye,sumbas,osmaniye_sumbas,2010_osmaniye_sumbas,15526
2011,osmaniye,sumbas,osmaniye_sumbas,2011_osmaniye_sumbas,15463
2012,osmaniye,sumbas,osmaniye_sumbas,2012_osmaniye_sumbas,15203
2013,osmaniye,sumbas,osmaniye_sumbas,2013_osmaniye_sumbas,15130
2014,osmaniye,sumbas,osmaniye_sumbas,2014_osmaniye_sumbas,14841
2015,osmaniye,sumbas,osmaniye_sumbas,2015_osmaniye_sumbas,14518
2016,osmaniye,sumbas,osmaniye_sumbas,2016_osmaniye_sumbas,14477
2017,osmaniye,sumbas,osmaniye_sumbas,2017_osmaniye_sumbas,14228
2018,osmaniye,sumbas,osmaniye_sumbas,2018_osmaniye_sumbas,14308
2019,osmaniye,sumbas,osmaniye_sumbas,2019_osmaniye_sumbas,13840
2020,osmaniye,sumbas,osmaniye_sumbas,2020_osmaniye_sumbas,13372
2002,osmaniye,toprakkale,osmaniye_toprakkale,2002_osmaniye_toprakkale,13968
2003,osmaniye,toprakkale,osmaniye_toprakkale,2003_osmaniye_toprakkale,13784
2004,osmaniye,toprakkale,osmaniye_toprakkale,2004_osmaniye_toprakkale,13600
2005,osmaniye,toprakkale,osmaniye_toprakkale,2005_osmaniye_toprakkale,13417
2006,osmaniye,toprakkale,osmaniye_toprakkale,2006_osmaniye_toprakkale,13233
2007,osmaniye,toprakkale,osmaniye_toprakkale,2007_osmaniye_toprakkale,13049
2008,osmaniye,toprakkale,osmaniye_toprakkale,2008_osmaniye_toprakkale,13582
2009,osmaniye,toprakkale,osmaniye_toprakkale,2009_osmaniye_toprakkale,13621
2010,osmaniye,toprakkale,osmaniye_toprakkale,2010_osmaniye_toprakkale,14996
2011,osmaniye,toprakkale,osmaniye_toprakkale,2011_osmaniye_toprakkale,15361
2012,osmaniye,toprakkale,osmaniye_toprakkale,2012_osmaniye_toprakkale,16791
2013,osmaniye,toprakkale,osmaniye_toprakkale,2013_osmaniye_toprakkale,16622
2014,osmaniye,toprakkale,osmaniye_toprakkale,2014_osmaniye_toprakkale,17688
2015,osmaniye,toprakkale,osmaniye_toprakkale,2015_osmaniye_toprakkale,18449
2016,osmaniye,toprakkale,osmaniye_toprakkale,2016_osmaniye_toprakkale,18605
2017,osmaniye,toprakkale,osmaniye_toprakkale,2017_osmaniye_toprakkale,18885
2018,osmaniye,toprakkale,osmaniye_toprakkale,2018_osmaniye_toprakkale,20127
2019,osmaniye,toprakkale,osmaniye_toprakkale,2019_osmaniye_toprakkale,20119
2020,osmaniye,toprakkale,osmaniye_toprakkale,2020_osmaniye_toprakkale,20111
2002,rize,ardesen,rize_ardesen,2002_rize_ardesen,51008
2003,rize,ardesen,rize_ardesen,2003_rize_ardesen,48512
2004,rize,ardesen,rize_ardesen,2004_rize_ardesen,46015
2005,rize,ardesen,rize_ardesen,2005_rize_ardesen,43518
2006,rize,ardesen,rize_ardesen,2006_rize_ardesen,41021
2007,rize,ardesen,rize_ardesen,2007_rize_ardesen,38524
2008,rize,ardesen,rize_ardesen,2008_rize_ardesen,39001
2009,rize,ardesen,rize_ardesen,2009_rize_ardesen,39417
2010,rize,ardesen,rize_ardesen,2010_rize_ardesen,39660
2011,rize,ardesen,rize_ardesen,2011_rize_ardesen,40700
2012,rize,ardesen,rize_ardesen,2012_rize_ardesen,40341
2013,rize,ardesen,rize_ardesen,2013_rize_ardesen,40109
2014,rize,ardesen,rize_ardesen,2014_rize_ardesen,40478
2015,rize,ardesen,rize_ardesen,2015_rize_ardesen,40278
2016,rize,ardesen,rize_ardesen,2016_rize_ardesen,40669
2017,rize,ardesen,rize_ardesen,2017_rize_ardesen,40640
2018,rize,ardesen,rize_ardesen,2018_rize_ardesen,41084
2019,rize,ardesen,rize_ardesen,2019_rize_ardesen,41106
2020,rize,ardesen,rize_ardesen,2020_rize_ardesen,41128
2002,rize,camlihemsin,rize_camlihemsin,2002_rize_camlihemsin,7407
2003,rize,camlihemsin,rize_camlihemsin,2003_rize_camlihemsin,7130
2004,rize,camlihemsin,rize_camlihemsin,2004_rize_camlihemsin,6853
2005,rize,camlihemsin,rize_camlihemsin,2005_rize_camlihemsin,6577
2006,rize,camlihemsin,rize_camlihemsin,2006_rize_camlihemsin,6300
2007,rize,camlihemsin,rize_camlihemsin,2007_rize_camlihemsin,6023
2008,rize,camlihemsin,rize_camlihemsin,2008_rize_camlihemsin,6747
2009,rize,camlihemsin,rize_camlihemsin,2009_rize_camlihemsin,6365
2010,rize,camlihemsin,rize_camlihemsin,2010_rize_camlihemsin,6225
2011,rize,camlihemsin,rize_camlihemsin,2011_rize_camlihemsin,6089
2012,rize,camlihemsin,rize_camlihemsin,2012_rize_camlihemsin,5976
2013,rize,camlihemsin,rize_camlihemsin,2013_rize_camlihemsin,6563
