pdym,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
hakkari_cukurca_2011_7,1796067.6241454238,1963499.4206257241,1796067.6241454238,1963499.4206257241,NA,1,0,0,0,0,0,0,1796067.6241454238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963499.4206257241,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2007_6,8569403.578101845,8973013.493253373,8569403.578101845,8973013.493253373,160,1,8569403.578101845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973013.493253373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2007_8,14969091.582622427,15067304.567262758,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,14969091.582622427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067304.567262758,0,0,0,0,0,0
hakkari_merkez_2009_10,9840709.905660378,11269307.224848075,9840709.905660378,11269307.224848075,NA,1,0,0,0,0,0,0,9840709.905660378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11269307.224848075,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2011_6,3105144.9863851336,3754813.8639281127,3105144.9863851336,3754813.8639281127,NA,1,0,0,0,0,0,0,3105144.9863851336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754813.8639281127,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2013_3,11830758.133359063,14466292.13483146,11830758.133359063,14466292.13483146,NA,1,0,0,0,0,0,0,11830758.133359063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14466292.13483146,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2014_3,3145047.57813065,3336461.1913357396,3145047.57813065,3336461.1913357396,NA,1,0,0,0,0,0,0,3145047.57813065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336461.1913357396,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2015_6,2289192.3190864776,2231807.951987997,2289192.3190864776,2231807.951987997,NA,1,0,0,0,0,0,0,2289192.3190864776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231807.951987997,0,0,0,0,0,0,0,0,0,0,0
hakkari_merkez_2017_10,24049579.132365186,20547945.205479454,24049579.132365186,20547945.205479454,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24049579.132365186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20547945.205479454,0,0,0,0
hakkari_merkez_2019_4,12946926.696744774,9089747.95640327,12946926.696744774,9089747.95640327,NA,1,0,0,0,0,0,0,12946926.696744774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9089747.95640327,0,0,0,0,0,0,0,0,0,0,0
hakkari_semdinli_2008_6,3422591.0474101854,4196499.602227526,3422591.0474101854,4196499.602227526,NA,1,0,0,0,0,0,0,3422591.0474101854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196499.602227526,0,0,0,0,0,0,0,0,0,0,0
hakkari_semdinli_2011_7,4480364.619216705,4898030.1274623405,4480364.619216705,4898030.1274623405,NA,1,0,0,0,0,0,0,4480364.619216705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898030.1274623405,0,0,0,0,0,0,0,0,0,0,0
hakkari_yuksekova_2009_7,5657218.620736007,6201607.501674481,5657218.620736007,6201607.501674481,102,1,0,0,0,0,0,0,0,0,0,0,0,5657218.620736007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6201607.501674481,0,0,0,0,0,0
hatay_altinozu_2016_2,9075203.289073234,8457540.760869564,9075203.289073234,8457540.760869564,NA,1,0,0,0,0,0,0,9075203.289073234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8457540.760869564,0,0,0,0,0,0,0,0,0,0,0
hatay_altinozu_2018_2,15931111.624238681,13939910.784570979,15931111.624238681,13939910.784570979,384,1,15931111.624238681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13939910.784570979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_belen_2008_6,12175340.47481557,14928400.95465394,12175340.47481557,14928400.95465394,410,1,12175340.47481557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14928400.95465394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_dortyol_2008_6,3341486.99415402,4097056.4836913287,3341486.99415402,4097056.4836913287,360,1,0,0,0,0,0,0,0,0,0,0,0,3341486.99415402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097056.4836913287,0,0,0,0,0,0
hatay_dortyol_2011_4,3322239.7384247095,4017329.9101412063,3322239.7384247095,4017329.9101412063,224,1,0,0,3322239.7384247095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017329.9101412063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_dortyol_2013_12,5487444.31742027,6186666.666666667,5487444.31742027,6186666.666666667,NA,1,0,0,0,0,0,0,5487444.31742027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6186666.666666667,0,0,0,0,0,0,0,0,0,0,0
hatay_dortyol_2015_1,2749762.507916403,2826281.529698942,2749762.507916403,2826281.529698942,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2749762.507916403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826281.529698942,0,0,0,0
hatay_erzin_2011_8,3914886.8514494672,4279837.775202781,3914886.8514494672,4279837.775202781,192,1,3914886.8514494672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279837.775202781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_hassa_2015_1,6135212.15959468,6305939.788445891,6135212.15959468,6305939.788445891,248,1,0,0,0,0,0,0,0,0,0,0,0,6135212.15959468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6305939.788445891,0,0,0,0,0,0
hatay_iskenderun_2009_7,11010771.872155046,12070328.19825854,11010771.872155046,12070328.19825854,NA,1,0,0,0,0,0,0,0,0,0,0,0,11010771.872155046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12070328.19825854,0,0,0,0,0,0
hatay_iskenderun_2016_7,43581039.18101509,41549662.16216216,43581039.18101509,41549662.16216216,1053,1,0,0,0,0,0,0,0,0,0,0,0,43581039.18101509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41549662.16216216,0,0,0,0,0,0
hatay_iskenderun_2017_11,5034378.565041779,4301369.863013699,5034378.565041779,4301369.863013699,NA,1,0,0,0,5034378.565041779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301369.863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_kirikhan_2005_3,9683833.756533425,8407548.484848484,9683833.756533425,8407548.484848484,296,1,9683833.756533425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407548.484848484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_kirikhan_2009_4,1833606.5020288147,1908626.198083067,1833606.5020288147,1908626.198083067,NA,1,0,0,0,0,0,0,0,0,0,0,0,1833606.5020288147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908626.198083067,0,0,0,0,0,0
hatay_kirikhan_2011_8,10987333.721977847,12011587.485515643,10987333.721977847,12011587.485515643,NA,1,0,0,0,0,0,0,10987333.721977847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12011587.485515643,0,0,0,0,0,0,0,0,0,0,0
hatay_kirikhan_2011_9,1669404.8439238963,1825028.968713789,1669404.8439238963,1825028.968713789,NA,1,0,0,0,0,0,0,1669404.8439238963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825028.968713789,0,0,0,0,0,0,0,0,0,0,0
hatay_kirikhan_2014_11,2769600.045106181,3041574.5245466605,2769600.045106181,3041574.5245466605,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2769600.045106181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041574.5245466605,0,0,0,0
hatay_kirikhan_2020_8,3825987.2713851514,2509572.6970033296,3825987.2713851514,2509572.6970033296,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3825987.2713851514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509572.6970033296,0,0,0,0
hatay_merkez_2006_12,3540418.6578717106,3264827.5862068967,3540418.6578717106,3264827.5862068967,7,1,0,0,0,0,0,0,3540418.6578717106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264827.5862068967,0,0,0,0,0,0,0,0,0,0,0
hatay_merkez_2007_4,21083453.24771089,22076461.76911544,21083453.24771089,22076461.76911544,532,1,0,0,21083453.24771089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22076461.76911544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_merkez_2007_5,3865896.351023389,4047976.011994003,3865896.351023389,4047976.011994003,114,1,0,0,0,0,0,0,0,0,0,0,0,3865896.351023389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047976.011994003,0,0,0,0,0,0
hatay_merkez_2011_4,22786456.259919215,27553915.275994863,22786456.259919215,27553915.275994863,956,1,0,0,0,0,0,0,0,0,0,0,0,22786456.259919215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27553915.275994863,0,0,0,0,0,0
hatay_merkez_2012_3,39072997.734213375,44316201.11731844,39072997.734213375,44316201.11731844,NA,1,0,0,0,0,0,0,39072997.734213375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44316201.11731844,0,0,0,0,0,0,0,0,0,0,0
hatay_merkez_2012_5,5311923.935189677,6090100.111234705,5311923.935189677,6090100.111234705,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5311923.935189677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6090100.111234705,0,0,0,0
hatay_merkez_2013_11,51685698.39204916,58271604.938271604,51685698.39204916,58271604.938271604,NA,1,0,0,0,0,0,0,0,0,51685698.39204916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58271604.938271604,0,0,0,0,0,0,0,0,0
hatay_merkez_2014_4,1881841.8838314966,2149621.212121212,1881841.8838314966,2149621.212121212,NA,1,0,0,0,0,0,0,1881841.8838314966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149621.212121212,0,0,0,0,0,0,0,0,0,0,0
hatay_payas_2016_12,43164770.34749891,38041488.71262965,43164770.34749891,38041488.71262965,937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43164770.34749891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38041488.71262965,0,0
hatay_reyhanli_2009_10,2461674.5283018867,2819041.188386225,2461674.5283018867,2819041.188386225,272,1,2461674.5283018867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819041.188386225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_reyhanli_2011_1,10620268.527236411,12429299.363057325,10620268.527236411,12429299.363057325,464,1,0,0,0,0,0,0,0,0,0,0,0,10620268.527236411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429299.363057325,0,0,0,0,0,0
hatay_reyhanli_2013_5,1875087.8593162617,2250952.640174197,1875087.8593162617,2250952.640174197,NA,1,0,0,0,0,0,0,1875087.8593162617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250952.640174197,0,0,0,0,0,0,0,0,0,0,0
hatay_reyhanli_2016_1,15259710.67527327,14221127.717391305,15259710.67527327,14221127.717391305,414,1,15259710.67527327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14221127.717391305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_reyhanli_2020_11,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
hatay_reyhanli_2020_7,19714790.298411284,18723754.21543423,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19714790.298411284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18723754.21543423,0
hatay_samandag_2014_9,385362.9481138857,433911.19333950046,385362.9481138857,433911.19333950046,NA,1,0,0,0,385362.9481138857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433911.19333950046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatay_yayladagi_2015_12,5752253.577239708,5316242.257398485,5752253.577239708,5316242.257398485,155,1,0,0,0,0,0,0,0,0,0,0,0,5752253.577239708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316242.257398485,0,0,0,0,0,0
hatay_yayladagi_2016_2,2821080.1019087853,2629076.086956522,2821080.1019087853,2629076.086956522,NA,1,0,0,0,0,0,0,2821080.1019087853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629076.086956522,0,0,0,0,0,0,0,0,0,0,0
igdir_aralik_2009_10,854363.2075471699,978392.9777177582,854363.2075471699,978392.9777177582,20,1,0,0,0,0,0,0,854363.2075471699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978392.9777177582,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2005_11,10985075.607612507,9906666.666666666,10985075.607612507,9906666.666666666,288,1,0,0,0,0,0,0,0,0,0,0,0,10985075.607612507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9906666.666666666,0,0,0,0,0,0
igdir_merkez_2011_4,3598783.420118155,4351732.99101412,3598783.420118155,4351732.99101412,224,1,0,0,3598783.420118155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351732.99101412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2011_6,6083430.203241029,7356225.930680359,6083430.203241029,7356225.930680359,NA,1,0,0,0,0,0,0,6083430.203241029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356225.930680359,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2011_7,19439291.96035826,21251448.435689457,19439291.96035826,21251448.435689457,NA,1,0,0,0,0,0,0,19439291.96035826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21251448.435689457,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2014_1,3993840.5781689333,4236913.357400722,3993840.5781689333,4236913.357400722,86,1,0,0,0,0,0,0,3993840.5781689333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236913.357400722,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2014_3,1892065.4906481432,2007220.216606498,1892065.4906481432,2007220.216606498,NA,1,0,0,0,0,0,0,1892065.4906481432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007220.216606498,0,0,0,0,0,0,0,0,0,0,0
igdir_merkez_2020_6,6308448.67552906,4237209.981030206,6308448.67552906,4237209.981030206,NA,1,0,0,0,0,0,0,0,0,0,6308448.67552906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237209.981030206,0,0,0,0,0,0,0,0
igdir_tuzluca_2008_9,8671000.128716694,11190199.335548174,8671000.128716694,11190199.335548174,NA,1,0,0,0,0,0,0,8671000.128716694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11190199.335548174,0,0,0,0,0,0,0,0,0,0,0
igdir_tuzluca_2011_1,4162879.6743277297,4871974.522292993,4162879.6743277297,4871974.522292993,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162879.6743277297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4871974.522292993,0,0
igdir_tuzluca_2020_7,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
isparta_atabey_2008_4,6345581.126762391,7780429.594272077,6345581.126762391,7780429.594272077,216,1,0,0,0,0,0,0,0,0,0,0,0,6345581.126762391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780429.594272077,0,0,0,0,0,0
isparta_atabey_2017_11,15215983.720284896,13000526.870389884,15215983.720284896,13000526.870389884,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15215983.720284896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000526.870389884
isparta_egirdir_2010_3,840464.9815722374,986009.3271152566,840464.9815722374,986009.3271152566,NA,1,0,0,0,0,0,0,840464.9815722374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986009.3271152566,0,0,0,0,0,0,0,0,0,0,0
isparta_egirdir_2016_2,2230985.956561198,2079144.0217391304,2230985.956561198,2079144.0217391304,52,1,0,0,0,2230985.956561198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079144.0217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_gelendost_2009_7,6259050.388899412,6861352.980576021,6259050.388899412,6861352.980576021,224,1,0,0,0,0,0,0,0,0,0,0,0,6259050.388899412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6861352.980576021,0,0,0,0,0,0
isparta_gelendost_2016_7,12880444.219232256,12280067.567567568,12880444.219232256,12280067.567567568,293,1,0,0,0,0,0,0,0,0,0,0,0,12880444.219232256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12280067.567567568,0,0,0,0,0,0
isparta_gonen_2007_12,3561225.195326004,4346497.890295358,3561225.195326004,4346497.890295358,128,1,3561225.195326004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346497.890295358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_keciborlu_2009_4,5794859.517627055,6031948.881789138,5794859.517627055,6031948.881789138,224,1,0,0,0,0,0,0,0,0,0,0,0,5794859.517627055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6031948.881789138,0,0,0,0,0,0
isparta_keciborlu_2013_3,4496147.537594244,5497752.808988764,4496147.537594244,5497752.808988764,NA,1,0,0,0,0,0,0,4496147.537594244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5497752.808988764,0,0,0,0,0,0,0,0,0,0,0
isparta_keciborlu_2015_8,5925883.388844226,5444600.77383046,5925883.388844226,5444600.77383046,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925883.388844226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444600.77383046
isparta_keciborlu_2019_10,9645712.458312394,7299394.987035437,9645712.458312394,7299394.987035437,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9645712.458312394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7299394.987035437,0,0
isparta_merkez_2003_10,5594189.161742091,4022253.1293463144,5594189.161742091,4022253.1293463144,168,1,5594189.161742091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022253.1293463144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_merkez_2005_4,5562954.879400569,4767304.860088365,5562954.879400569,4767304.860088365,240,1,0,0,5562954.879400569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767304.860088365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_merkez_2006_12,34551614.27834242,31862068.96551724,34551614.27834242,31862068.96551724,732,1,0,0,34551614.27834242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31862068.96551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_merkez_2008_3,7788381.9939065,9674185.463659147,7788381.9939065,9674185.463659147,168,1,0,0,0,0,0,0,0,0,0,0,0,7788381.9939065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9674185.463659147,0,0,0,0,0,0
isparta_merkez_2008_4,12133166.367122363,14876690.533015117,12133166.367122363,14876690.533015117,240,1,0,0,0,0,0,0,0,0,0,0,0,12133166.367122363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14876690.533015117,0,0,0,0,0,0
isparta_merkez_2015_1,15579084.863837874,16012611.87957689,15579084.863837874,16012611.87957689,335,1,0,0,0,0,0,0,0,0,0,0,0,15579084.863837874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16012611.87957689,0,0,0,0,0,0
isparta_sarkikaraagac_2009_8,3212009.7515076343,3521098.4594775615,3212009.7515076343,3521098.4594775615,NA,1,0,0,0,0,0,0,3212009.7515076343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3521098.4594775615,0,0,0,0,0,0,0,0,0,0,0
isparta_senirkent_2006_10,5236324.815089034,4828722.068965517,5236324.815089034,4828722.068965517,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5236324.815089034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828722.068965517,0,0,0
isparta_sutculer_2008_3,7397617.7505161995,9188805.346700083,7397617.7505161995,9188805.346700083,232,1,0,0,0,0,0,0,0,0,0,0,0,7397617.7505161995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9188805.346700083,0,0,0,0,0,0
isparta_sutculer_2011_11,1393293.8935326433,1513926.8159475697,1393293.8935326433,1513926.8159475697,NA,1,0,0,0,0,0,0,1393293.8935326433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513926.8159475697,0,0,0,0,0,0,0,0,0,0,0
isparta_uluborlu_2006_11,10760359.875255212,9922758.620689655,10760359.875255212,9922758.620689655,176,1,10760359.875255212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9922758.620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_uluborlu_2009_7,6201005.700599387,6797722.705961152,6201005.700599387,6797722.705961152,224,1,6201005.700599387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6797722.705961152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isparta_yalvac_2009_5,3130697.4088874976,3258785.942492013,3130697.4088874976,3258785.942492013,96,1,0,0,0,0,0,0,0,0,0,0,0,3130697.4088874976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258785.942492013,0,0,0,0,0,0
isparta_yalvac_2011_10,7333390.298211135,7968323.320589841,7333390.298211135,7968323.320589841,NA,1,0,0,0,0,0,0,7333390.298211135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7968323.320589841,0,0,0,0,0,0,0,0,0,0,0
istanbul_arnavutkoy_2014_2,36375044.13259772,38588898.916967504,36375044.13259772,38588898.916967504,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36375044.13259772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38588898.916967504,0,0,0,0
istanbul_atasehir_2014_1,12186552.212585129,12928249.097472923,12186552.212585129,12928249.097472923,312,1,0,0,0,0,0,0,0,0,0,0,0,12186552.212585129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12928249.097472923,0,0,0,0,0,0
istanbul_atasehir_2017_1,32261403.584196202,26429964.77919263,32261403.584196202,26429964.77919263,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32261403.584196202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26429964.77919263,0,0,0,0
istanbul_avcilar_2006_6,47625767.30402879,41925465.838509314,47625767.30402879,41925465.838509314,720,1,0,0,0,0,0,0,0,0,0,0,47625767.30402879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41925465.838509314,0,0,0,0,0,0,0
istanbul_avcilar_2009_6,1821943.1195251162,1896485.623003195,1821943.1195251162,1896485.623003195,NA,1,0,0,0,0,0,0,1821943.1195251162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896485.623003195,0,0,0,0,0,0,0,0,0,0,0
istanbul_bagcilar_2011_2,5272037.574220515,6170063.694267516,5272037.574220515,6170063.694267516,NA,1,0,0,0,0,0,0,5272037.574220515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170063.694267516,0,0,0,0,0,0,0,0,0,0,0
istanbul_bagcilar_2011_5,1430489.8697962281,1729781.7715019255,1430489.8697962281,1729781.7715019255,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430489.8697962281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729781.7715019255,0
istanbul_bagcilar_2017_3,5512545.348118115,4516120.292603631,5512545.348118115,4516120.292603631,NA,1,0,0,0,0,5512545.348118115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4516120.292603631,0,0,0,0,0,0,0,0,0,0,0,0,0
istanbul_bagcilar_2020_6,35255498.0805871,23680140.084634468,35255498.0805871,23680140.084634468,822,1,0,0,0,0,0,0,0,0,0,0,0,35255498.0805871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23680140.084634468,0,0,0,0,0,0
istanbul_bahcelievler_2007_6,11347121.696985317,11881559.220389804,11347121.696985317,11881559.220389804,NA,1,0,0,0,0,0,0,11347121.696985317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881559.220389804,0,0,0,0,0,0,0,0,0,0,0
istanbul_bahcelievler_2013_4,1537254.6174321952,1845400.108873163,1537254.6174321952,1845400.108873163,NA,1,0,0,0,0,0,0,1537254.6174321952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845400.108873163,0,0,0,0,0,0,0,0,0,0,0
istanbul_bakirkoy_2003_11,216351400.9652491,155557860.9179416,216351400.9652491,155557860.9179416,950,1,0,0,0,0,0,0,0,0,0,0,216351400.9652491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155557860.9179416,0,0,0,0,0,0,0
istanbul_bakirkoy_2009_7,1619141.305211191,1774949.7655726722,1619141.305211191,1774949.7655726722,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619141.305211191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774949.7655726722,0
istanbul_basaksehir_2006_10,9572741.618242057,8827586.206896553,9572741.618242057,8827586.206896553,36,1,0,0,0,0,0,0,0,0,0,0,9572741.618242057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8827586.206896553,0,0,0,0,0,0,0
istanbul_basaksehir_2011_6,15301729.857694125,18503209.24261874,15301729.857694125,18503209.24261874,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15301729.857694125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18503209.24261874,0,0
